,measurement_start_time,probe_asn,probe_cc,input,domain,explorer_url,dns,false,http-failure,tcp_ip
2191,2019-04-20 15:36:31,28573,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190420T151300Z_AS28573_Rw4wrnRORNsWgPBJd8Try1n2xmvEos44jli6mZG3OayP5L9lMG?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2192,2019-04-20 15:36:32,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190420T151300Z_AS28573_Rw4wrnRORNsWgPBJd8Try1n2xmvEos44jli6mZG3OayP5L9lMG?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2193,2019-04-20 15:57:55,28573,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190420T151300Z_AS28573_Rw4wrnRORNsWgPBJd8Try1n2xmvEos44jli6mZG3OayP5L9lMG?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2194,2019-04-20 15:57:56,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190420T151300Z_AS28573_Rw4wrnRORNsWgPBJd8Try1n2xmvEos44jli6mZG3OayP5L9lMG?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2195,2019-04-20 16:49:01,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190420T154945Z_AS28573_10JNXFd21fiG5lIgZRyE4dcEaJ7nb2nNmC3NO5HR5Wf0raoYLM?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2196,2019-04-20 16:49:05,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190420T154945Z_AS28573_10JNXFd21fiG5lIgZRyE4dcEaJ7nb2nNmC3NO5HR5Wf0raoYLM?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2197,2019-04-20 21:01:37,28573,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190420T220341Z_AS28573_wkhQFarxf8k8OwsdI4CqaaPsgcOffjy8A0Nbiw6NiQ84vumRi3?input=http%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
2198,2019-04-20 21:01:37,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190420T220341Z_AS28573_wkhQFarxf8k8OwsdI4CqaaPsgcOffjy8A0Nbiw6NiQ84vumRi3?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
2199,2019-04-20 21:18:51,28573,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190420T220341Z_AS28573_wkhQFarxf8k8OwsdI4CqaaPsgcOffjy8A0Nbiw6NiQ84vumRi3?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2200,2019-04-20 21:18:54,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190420T220341Z_AS28573_wkhQFarxf8k8OwsdI4CqaaPsgcOffjy8A0Nbiw6NiQ84vumRi3?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2201,2019-04-21 00:26:53,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T161243Z_AS28573_HjBGjczhjqkJwNqIAKCtahs1k88MWYmOdaoVbutG5ODUMIf2OQ?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2202,2019-04-21 02:34:29,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190421T023309Z_AS2715_YASI8t2XXfoiG3Y70eWyqur7Mg6uCN1oiaNO2VjhykTui1AwoZ?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2203,2019-04-21 02:34:34,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190421T023309Z_AS2715_YASI8t2XXfoiG3Y70eWyqur7Mg6uCN1oiaNO2VjhykTui1AwoZ?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2204,2019-04-21 02:42:17,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190421T023309Z_AS2715_YASI8t2XXfoiG3Y70eWyqur7Mg6uCN1oiaNO2VjhykTui1AwoZ?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2205,2019-04-21 02:42:23,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190421T023309Z_AS2715_YASI8t2XXfoiG3Y70eWyqur7Mg6uCN1oiaNO2VjhykTui1AwoZ?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2206,2019-04-21 03:19:44,28573,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190421T020942Z_AS28573_0Iwa0S0vC0ifOrOt2skBO8ByhfKe25SAhY04rArrOeozB3yDLE?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2207,2019-04-21 03:19:44,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190421T020942Z_AS28573_0Iwa0S0vC0ifOrOt2skBO8ByhfKe25SAhY04rArrOeozB3yDLE?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2208,2019-04-21 03:29:57,28573,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190421T020942Z_AS28573_0Iwa0S0vC0ifOrOt2skBO8ByhfKe25SAhY04rArrOeozB3yDLE?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2209,2019-04-21 03:29:57,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190421T020942Z_AS28573_0Iwa0S0vC0ifOrOt2skBO8ByhfKe25SAhY04rArrOeozB3yDLE?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2210,2019-04-21 18:13:02,28573,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190421T170806Z_AS28573_PWKmejubODcex0ZLLf97GpXMB1zkPrGDHZk8mcDy2pcrgC3OSP?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2211,2019-04-21 18:14:06,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190421T170806Z_AS28573_PWKmejubODcex0ZLLf97GpXMB1zkPrGDHZk8mcDy2pcrgC3OSP?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2212,2019-04-21 19:40:16,28573,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190421T170806Z_AS28573_PWKmejubODcex0ZLLf97GpXMB1zkPrGDHZk8mcDy2pcrgC3OSP?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2213,2019-04-21 19:40:17,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190421T170806Z_AS28573_PWKmejubODcex0ZLLf97GpXMB1zkPrGDHZk8mcDy2pcrgC3OSP?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2214,2019-04-22 02:42:11,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T023302Z_AS2715_AtkNrTx0CKSHHTqD7TOalwIxMGQ9wpNtef07HicqduscTDx17Y?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2215,2019-04-22 02:42:11,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T023302Z_AS2715_AtkNrTx0CKSHHTqD7TOalwIxMGQ9wpNtef07HicqduscTDx17Y?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2216,2019-04-22 03:28:15,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190422T023302Z_AS2715_AtkNrTx0CKSHHTqD7TOalwIxMGQ9wpNtef07HicqduscTDx17Y?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2217,2019-04-22 03:28:16,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190422T023302Z_AS2715_AtkNrTx0CKSHHTqD7TOalwIxMGQ9wpNtef07HicqduscTDx17Y?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2218,2019-04-22 03:46:57,0,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190422T033553Z_AS0_Y32gC5aJXNdGNdxWNSvy7JGxIwVxFqjQGxSs1vDJ1fAQwgSbUA?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2219,2019-04-22 03:46:59,0,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190422T033553Z_AS0_Y32gC5aJXNdGNdxWNSvy7JGxIwVxFqjQGxSs1vDJ1fAQwgSbUA?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2220,2019-04-22 04:34:31,0,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T033553Z_AS0_Y32gC5aJXNdGNdxWNSvy7JGxIwVxFqjQGxSs1vDJ1fAQwgSbUA?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2221,2019-04-22 04:34:36,0,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T033553Z_AS0_Y32gC5aJXNdGNdxWNSvy7JGxIwVxFqjQGxSs1vDJ1fAQwgSbUA?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2222,2019-04-22 11:22:52,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T120554Z_AS28573_HNW5UCUhkGbuAtVfXQIeFS196P9TgFnNY8B29MBsFNJuBHLCZG?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2223,2019-04-22 11:58:26,28283,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T115744Z_AS28283_TcY4WE9111p89rfUacSNieVoxetSRSanc6j2zcHRB7DDAef4Xh?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2224,2019-04-22 11:58:27,28283,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T115744Z_AS28283_TcY4WE9111p89rfUacSNieVoxetSRSanc6j2zcHRB7DDAef4Xh?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2225,2019-04-22 12:00:36,28283,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190422T115744Z_AS28283_TcY4WE9111p89rfUacSNieVoxetSRSanc6j2zcHRB7DDAef4Xh?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2226,2019-04-22 12:00:41,28283,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190422T115744Z_AS28283_TcY4WE9111p89rfUacSNieVoxetSRSanc6j2zcHRB7DDAef4Xh?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2227,2019-04-22 13:44:36,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T140121Z_AS28573_Ph0MjbzXtUBYWg8Ew2ZCo2TaDn7EI2wqSQ2n0nFISgZwcMOgrd?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2228,2019-04-22 15:55:16,18881,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T145742Z_AS18881_ySdNXrwzWV84UCtM3p7OZv5dV9JI0IP93S05edN3L2y28CRQYX?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
2229,2019-04-22 16:35:41,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T150445Z_AS28573_JnwwbZlJnsKinfzzOc3QcZEpCoAgSDIOGh8tpmc5MTmU7Ecdzj?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2230,2019-04-22 16:35:42,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190422T150445Z_AS28573_JnwwbZlJnsKinfzzOc3QcZEpCoAgSDIOGh8tpmc5MTmU7Ecdzj?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2231,2019-04-22 16:36:43,28573,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T160302Z_AS28573_bH9EtUwCMM6EUcWCfsNI4zNwFYjA45Zod2n3s0LaRa6VUUSMmL?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2232,2019-04-22 16:38:50,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T160302Z_AS28573_bH9EtUwCMM6EUcWCfsNI4zNwFYjA45Zod2n3s0LaRa6VUUSMmL?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2233,2019-04-22 16:43:34,28573,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190422T160302Z_AS28573_bH9EtUwCMM6EUcWCfsNI4zNwFYjA45Zod2n3s0LaRa6VUUSMmL?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2234,2019-04-22 16:43:34,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190422T160302Z_AS28573_bH9EtUwCMM6EUcWCfsNI4zNwFYjA45Zod2n3s0LaRa6VUUSMmL?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2235,2019-04-22 17:44:37,27699,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190422T173545Z_AS27699_XNAip6mM61YuuVO5UbgooH96ZqEnQNSgZqzr3fwew5PRzxNiKy?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2236,2019-04-22 17:44:42,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190422T173545Z_AS27699_XNAip6mM61YuuVO5UbgooH96ZqEnQNSgZqzr3fwew5PRzxNiKy?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2237,2019-04-22 18:17:52,27699,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T173545Z_AS27699_XNAip6mM61YuuVO5UbgooH96ZqEnQNSgZqzr3fwew5PRzxNiKy?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2238,2019-04-22 18:18:01,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190422T173545Z_AS27699_XNAip6mM61YuuVO5UbgooH96ZqEnQNSgZqzr3fwew5PRzxNiKy?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2239,2019-04-23 01:34:50,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T003607Z_AS28573_6vev4FUdlMyt5wzJaNFY3MsFGRM0Zwsbtz9x84WAo4UwxqjOVt?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2240,2019-04-23 01:34:53,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T003607Z_AS28573_6vev4FUdlMyt5wzJaNFY3MsFGRM0Zwsbtz9x84WAo4UwxqjOVt?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2241,2019-04-23 03:02:45,28573,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T020946Z_AS28573_nWtu4YjG94Fh5qdEmF6JZlu6IuKRC7v5SSE2tcsxaoaFLIZc2W?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2242,2019-04-23 03:02:45,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T020946Z_AS28573_nWtu4YjG94Fh5qdEmF6JZlu6IuKRC7v5SSE2tcsxaoaFLIZc2W?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2243,2019-04-23 03:18:04,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T023437Z_AS2715_o2RYpfx75sGvlVsi0UHjsvMZOMFs17z0inFnieatJqe19Rneh0?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2244,2019-04-23 03:18:07,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T023437Z_AS2715_o2RYpfx75sGvlVsi0UHjsvMZOMFs17z0inFnieatJqe19Rneh0?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2245,2019-04-23 03:18:30,28573,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T020946Z_AS28573_nWtu4YjG94Fh5qdEmF6JZlu6IuKRC7v5SSE2tcsxaoaFLIZc2W?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2246,2019-04-23 03:18:31,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T020946Z_AS28573_nWtu4YjG94Fh5qdEmF6JZlu6IuKRC7v5SSE2tcsxaoaFLIZc2W?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2247,2019-04-23 03:22:28,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T023437Z_AS2715_o2RYpfx75sGvlVsi0UHjsvMZOMFs17z0inFnieatJqe19Rneh0?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2248,2019-04-23 03:22:32,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T023437Z_AS2715_o2RYpfx75sGvlVsi0UHjsvMZOMFs17z0inFnieatJqe19Rneh0?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2249,2019-04-23 05:04:58,0,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T034714Z_AS0_G3ruENqC2u84ZrehCSnFQO9J13aqcUC2760oRy13JYH6IlaLie?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2250,2019-04-23 05:05:01,0,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T034714Z_AS0_G3ruENqC2u84ZrehCSnFQO9J13aqcUC2760oRy13JYH6IlaLie?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2251,2019-04-23 05:19:15,0,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T034714Z_AS0_G3ruENqC2u84ZrehCSnFQO9J13aqcUC2760oRy13JYH6IlaLie?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2252,2019-04-23 05:19:16,0,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T034714Z_AS0_G3ruENqC2u84ZrehCSnFQO9J13aqcUC2760oRy13JYH6IlaLie?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2253,2019-04-23 13:51:12,28283,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T150148Z_AS28283_FDcwSAJfQlUqDeD5ykTHuYBWGhwRyuGXYgG3J7jChMxdOstTyB?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2254,2019-04-23 13:52:02,28283,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T150148Z_AS28283_FDcwSAJfQlUqDeD5ykTHuYBWGhwRyuGXYgG3J7jChMxdOstTyB?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2255,2019-04-23 14:03:12,28283,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T150148Z_AS28283_FDcwSAJfQlUqDeD5ykTHuYBWGhwRyuGXYgG3J7jChMxdOstTyB?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2256,2019-04-23 14:03:12,28283,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T150148Z_AS28283_FDcwSAJfQlUqDeD5ykTHuYBWGhwRyuGXYgG3J7jChMxdOstTyB?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2257,2019-04-23 15:21:48,18881,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T143032Z_AS18881_WT6MeD4fJUQlPeJjIubABhhrvQyADYz7frA19yrdru6Q0q0MgC?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
2258,2019-04-23 15:21:49,18881,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T143032Z_AS18881_WT6MeD4fJUQlPeJjIubABhhrvQyADYz7frA19yrdru6Q0q0MgC?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2259,2019-04-23 18:15:40,61440,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T181224Z_AS61440_95koE7jwjXiBNHIH7SK1FWWWVZ7YzdNkKsxVRKbdSUvznyjBBU?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2260,2019-04-23 18:15:41,61440,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T181224Z_AS61440_95koE7jwjXiBNHIH7SK1FWWWVZ7YzdNkKsxVRKbdSUvznyjBBU?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2261,2019-04-23 19:27:51,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190423T180644Z_AS28573_18Tn4nVSI8Vj56oCJJxRBNlfJk5mbaKJW0qN5Qi4UZZYfFEmV8?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2262,2019-04-23 19:27:53,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T180644Z_AS28573_18Tn4nVSI8Vj56oCJJxRBNlfJk5mbaKJW0qN5Qi4UZZYfFEmV8?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2263,2019-04-23 20:44:46,61440,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T181224Z_AS61440_95koE7jwjXiBNHIH7SK1FWWWVZ7YzdNkKsxVRKbdSUvznyjBBU?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2264,2019-04-23 20:44:48,61440,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190423T181224Z_AS61440_95koE7jwjXiBNHIH7SK1FWWWVZ7YzdNkKsxVRKbdSUvznyjBBU?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2265,2019-04-24 00:28:49,28573,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190424T002305Z_AS28573_AcCsLRSmoP1OmnyyEoWcDNKtQw1JmSgs93jNai0F7b5Wg3tSNB?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,1.0,0.0
2266,2019-04-24 00:28:52,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190424T002305Z_AS28573_AcCsLRSmoP1OmnyyEoWcDNKtQw1JmSgs93jNai0F7b5Wg3tSNB?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2267,2019-04-24 00:30:02,28573,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190424T002305Z_AS28573_AcCsLRSmoP1OmnyyEoWcDNKtQw1JmSgs93jNai0F7b5Wg3tSNB?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2268,2019-04-24 00:30:07,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190424T002305Z_AS28573_AcCsLRSmoP1OmnyyEoWcDNKtQw1JmSgs93jNai0F7b5Wg3tSNB?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2269,2019-04-24 02:44:20,28573,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190424T012113Z_AS28573_QdDbHYkwd8057YmC4U11tCrjrQanTBQIwZbHOGX9lJPm6i6WUP?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
2270,2019-04-24 02:44:21,28573,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190424T012113Z_AS28573_QdDbHYkwd8057YmC4U11tCrjrQanTBQIwZbHOGX9lJPm6i6WUP?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2271,2019-04-24 03:10:56,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190424T023431Z_AS2715_vILUAzhDU6d9pcKJtu8ZrVWF6n48mqLEjhCYGEnH50hgOAyX4R?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2272,2019-04-24 03:10:59,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20190424T023431Z_AS2715_vILUAzhDU6d9pcKJtu8ZrVWF6n48mqLEjhCYGEnH50hgOAyX4R?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
2273,2019-04-24 03:22:24,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190424T023431Z_AS2715_vILUAzhDU6d9pcKJtu8ZrVWF6n48mqLEjhCYGEnH50hgOAyX4R?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
2274,2019-04-24 03:22:26,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20190424T023431Z_AS2715_vILUAzhDU6d9pcKJtu8ZrVWF6n48mqLEjhCYGEnH50hgOAyX4R?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
